LOSARTAN 50 mg CP	 14929	 63	 11	 25.311524549534465	 24.631472308947632	 7.75	 2.0	 7.75	 50.0	 48.91570098466073	 9.943377977485042	 50.0	 50.0	 50.0	 50.0	 1.7073481144081988	 0.4835289532525361	 2.0	 1.0	 2.0	 2.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.03)	 0.22950819672131148	 	 (LOF+0.02)	 0.22580645161290322	 	 (SVM+0.01)	 0.9333333333333333	 	 (Gau+0.01)	 0.07082630691399663	 	 (DDC+0.91)	 0.9333333333333333	 	 (DDC-C+0.67)	 0.0815006468305304	 	 (DDC-J+0.05)	 0.9333333333333333	 	 (DDC-H+0.89)	 0.13636363636363635	 
MEROPENEM 1 g SOL INJ	 14472	 781	 15	 893.0766998341625	 948.5228866970549	 4.0	 3.0	 4.0	 2000.0	 1783.305901050304	 463.0065514277436	 2000.0	 2000.0	 2000.0	 2000.0	 2.8474986180210062	 0.45289662975082967	 3.0	 3.0	 3.0	 3.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.04)	 0.8935658448586892	 	 (LOF+0.03)	 0.7005899705014749	 	 (SVM+0.09999999999999999)	 0.6352941176470589	 	 (Gau+0.02)	 0.39474349254485724	 	 (DDC+0.9500000000000001)	 0.8839841539332202	 	 (DDC-C+0.49)	 0.883352208380521	 	 (DDC-J+0.32)	 0.8839841539332202	 	 (DDC-H+0.97)	 0.2299685306221254	 
MORFINA 10 mg/ml SOL ORAL - com conta-gotas acoplado na tampa do frasco ou na embalagem do medicamento	 5362	 302	 127	 17.18864229765013	 24.23375797922363	 8.0	 6.0	 8.0	 20.0	 28.797650130548302	 30.053481640987588	 20.0	 15.0	 20.0	 32.0	 5.579634464751958	 1.3417030660357452	 6.0	 6.0	 6.0	 6.0	 (Cov+0.11)	 0.639080459770115	 	 (IsoF+0.05)	 0.6861063464837049	 	 (LOF+0.2)	 0.3994190268700073	 	 (SVM+0.21000000000000002)	 0.39018087855297157	 	 (Gau+0.66)	 0.3970189701897019	 	 (DDC+0.9500000000000001)	 0.5036144578313253	 	 (DDC-C+0.85)	 0.31873015873015875	 	 (DDC-J+0.38)	 0.5393548387096775	 	 (DDC-H+0.8300000000000001)	 0.423407917383821	 
OLEO MINERAL LIQ 100 ml	 11930	 164	 23	 11.613621123218776	 10.753071206222524	 8.0	 2.0	 8.0	 20.0	 20.960184409052808	 7.4855327780900724	 20.0	 15.0	 20.0	 20.0	 2.2670578373847445	 0.7123126056175948	 2.0	 2.0	 2.0	 3.0	 (Cov+0.03)	 0.7351598173515981	 	 (IsoF+0.02)	 0.6253101736972706	 	 (LOF+0.03)	 0.5578231292517007	 	 (SVM+0.3)	 0.14841628959276018	 	 (Gau+0.01)	 0.09779367918902802	 	 (DDC+0.92)	 0.5359477124183006	 	 (DDC-C+0.55)	 0.7137254901960784	 	 (DDC-J+0.15000000000000002)	 0.627151051625239	 	 (DDC-H+0.9600000000000001)	 0.5359477124183006	 
ONDANSETRONA 8 mg/4 ml SOL INJ IV	 24905	 52	 9	 5.635996787793616	 2.3985844456873884	 6.0	 3.0	 6.0	 8.0	 8.003533427022687	 0.2180095625896399	 8.0	 8.0	 8.0	 8.0	 3.2684601485645453	 0.4984245586066788	 3.0	 3.0	 3.0	 4.0	 (Cov+0.15000000000000002)	 0.2857142857142857	 	 (IsoF+0.01)	 0.2857142857142857	 	 (LOF+0.01)	 0.3076923076923077	 	 (SVM+0.01)	 0.07547169811320754	 	 (Gau+0.81)	 0.4046692607003891	 	 (DDC+0.91)	 0.4046692607003891	 	 (DDC-C+0.9500000000000001)	 0.01463551927948213	 	 (DDC-J+0.02)	 0.8387096774193548	 	 (DDC-H+0.88)	 0.39826839826839827	 
PROMETAZINA 50 mg/2 ml SOL INJ	 4311	 167	 16	 17.495621665506842	 20.278674659136176	 6.125	 4.0	 6.125	 25.0	 31.299292507538855	 20.99056271550301	 25.0	 12.5	 25.0	 50.0	 3.6919508234748317	 0.8734479482996721	 4.0	 4.0	 4.0	 4.0	 (Cov+0.15000000000000002)	 0.4154228855721393	 	 (IsoF+0.060000000000000005)	 0.7276688453159041	 	 (LOF+0.01)	 0.9909365558912386	 	 (SVM+0.26)	 0.4282051282051281	 	 (Gau+0.01)	 0.10823071937783539	 	 (DDC+0.9600000000000001)	 0.6007194244604317	 	 (DDC-C+0.89)	 0.23178348369188065	 	 (DDC-J+0.54)	 0.6007194244604317	 	 (DDC-H+0.93)	 0.08849557522123894	 
SULFAMETOXAZOL + TRIMETOPRIMA 400 mg + 80 mg / 5 ml SOL INJ	 2052	 318	 27	 8.806530214424951	 6.786090165512628	 4.5	 3.0	 4.5	 15.0	 14.6135477582846	 4.827408314938994	 15.0	 10.0	 15.0	 15.0	 2.999512670565302	 1.1641576011884125	 3.0	 2.0	 3.0	 4.0	 (Cov+0.32)	 0.652128764278297	 	 (IsoF+0.29000000000000004)	 0.5403568394222601	 	 (LOF+0.03)	 0.8518518518518519	 	 (SVM+0.060000000000000005)	 0.7197943444730077	 	 (Gau+0.03)	 0.4665676077265974	 	 (DDC+0.9400000000000001)	 0.17557251908396948	 	 (DDC-C+0.81)	 0.4949258391881343	 	 (DDC-J+0.32)	 0.1851106639839034	 	 (DDC-H+0.9400000000000001)	 0.19126819126819125	 
SULFAMETOXAZOL + TRIMETOPRIMA 800 mg + 160 mg CP	 7086	 137	 14	 492.4730242732148	 504.10586326584166	 242.0	 1.0	 242.0	 960.0	 983.8103302286198	 159.43818997232805	 960.0	 960.0	 960.0	 960.0	 1.1357183178097656	 0.45813678752393094	 1.0	 1.0	 1.0	 1.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.02)	 0.8	 	 (LOF+0.09)	 0.3321123321123321	 	 (SVM+0.060000000000000005)	 0.3034330011074197	 	 (Gau+0.01)	 0.6084788029925187	 	 (DDC+0.92)	 0.65083135391924	 	 (DDC-C+0.49)	 0.937984496124031	 	 (DDC-J+0.14)	 0.65083135391924	 	 (DDC-H+0.92)	 0.17021276595744678	 
SULFATO DE MAGNESIO 10% 10 ml	 1645	 37	 16	 22.37720364741641	 23.300174740552713	 6.0	 1.0	 6.0	 50.0	 43.59635258358663	 13.590716886189192	 50.0	 50.0	 50.0	 50.0	 1.1580547112462005	 0.7642887211560269	 1.0	 1.0	 1.0	 1.0	 (Cov+0.15000000000000002)	 0.2624113475177305	 	 (IsoF+0.01)	 0.891566265060241	 	 (LOF+0.21000000000000002)	 0.18316831683168316	 	 (SVM+0.14)	 0.4774193548387097	 	 (Gau+0.02)	 0.15481171548117156	 	 (DDC+0.9400000000000001)	 0.4774193548387097	 	 (DDC-C+0.67)	 0.2813688212927757	 	 (DDC-J+0.36000000000000004)	 0.4774193548387097	 	 (DDC-H+0.01)	 0.0	 
TENOFOVIR 300mg + LAMIVUDINA 300mg CP	 4518	 62	 6	 0.9979138999563967	 0.043951531982527936	 1.0	 1.0	 1.0	 1.0	 0.9957945993815848	 0.04566196354373274	 1.0	 1.0	 1.0	 1.0	 1.0000332005312085	 0.042065146412444354	 1.0	 1.0	 1.0	 1.0	 (Cov+0.17)	 0.8828828828828829	 	 (IsoF+0.01)	 0.8518518518518519	 	 (LOF+0.01)	 0.9026548672566371	 	 (SVM+0.01)	 0.02707423580786026	 	 (Gau+0.01)	 0.9026548672566371	 	 (DDC+0.9500000000000001)	 1.0	 	 (DDC-C+0.92)	 0.3684210526315789	 	 (DDC-J+0.060000000000000005)	 1.0	 	 (DDC-H+0.92)	 0.3466666666666667	 
TRAMADOL 50mg/ml 1ml SOL INJ	 21006	 46	 14	 31.966913976958963	 31.92243034297547	 15.5	 3.0	 15.5	 50.0	 60.46129677235076	 20.342188399507997	 50.0	 50.0	 50.0	 50.0	 3.4725311815671707	 0.647137807985908	 3.0	 3.0	 3.0	 4.0	 (Cov+0.01)	 0.41071428571428575	 	 (IsoF+0.03)	 0.10514285714285715	 	 (LOF+0.01)	 0.21827411167512692	 	 (SVM+0.05)	 0.12217795484727755	 	 (Gau+0.01)	 0.019004337946705228	 	 (DDC+0.91)	 0.23958333333333334	 	 (DDC-C+0.43)	 0.9662921348314606	 	 (DDC-J+0.03)	 0.6524822695035462	 	 (DDC-H+0.9500000000000001)	 0.10514285714285715	 
VARFARINA 5 mg CP	 6419	 135	 12	 3.3373890014020877	 3.208762651959084	 1.25	 1.0	 1.25	 5.0	 5.675089577815859	 3.108451680959119	 5.0	 5.0	 5.0	 5.0	 0.9996884249883159	 0.012477596998385769	 1.0	 1.0	 1.0	 1.0	 (Cov+0.02)	 0.9694656488549619	 	 (IsoF+0.01)	 0.8934426229508198	 	 (LOF+0.02)	 0.9887640449438202	 	 (SVM+0.060000000000000005)	 0.21600000000000003	 	 (Gau+0.51)	 0.9774436090225563	 	 (DDC+0.93)	 0.9642857142857143	 	 (DDC-C+0.6900000000000001)	 0.37328767123287665	 	 (DDC-J+0.17)	 0.9642857142857143	 	 (DDC-H+0.86)	 0.9565217391304347	 
VITAMINAS DO COMPLEXO B CP	 5766	 185	 6	 1.73508498092265	 0.8894730936819892	 1.0	 1.0	 1.0	 3.0	 1.0615678113076656	 0.24036891629004217	 1.0	 1.0	 1.0	 1.0	 2.4086021505376345	 0.7856823768658737	 3.0	 2.0	 3.0	 3.0	 (Cov+0.06999999999999999)	 0.6851851851851851	 	 (IsoF+0.02)	 1.0	 	 (LOF+0.05)	 0.6851851851851851	 	 (SVM+0.05)	 1.0	 	 (Gau+0.01)	 0.25464556090846524	 	 (DDC+0.9400000000000001)	 0.6851851851851851	 	 (DDC-C+0.5700000000000001)	 1.0	 	 (DDC-J+0.09999999999999999)	 1.0	 	 (DDC-H+0.9500000000000001)	 1.0	
